2.784525931251206288e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.784525931251206288e+01
2.784525932310043572e+01,-2.743659722302347892e-01,0.000000000000000000e+00,2.743659828186067462e-01,2.784525931251206288e+01
2.784349822713631895e+01,-2.731545132652546393e-01,-2.718390114818862099e-03,2.741118074159554774e-01,2.784525932310043572e+01
2.783720064486726642e+01,-2.746391818176622257e-01,-5.492862980685690906e-03,2.738344625292953305e-01,2.784349822713631895e+01
2.782385383518891331e+01,-2.784537996942507698e-01,-8.398283895140978145e-03,2.735052739110390152e-01,2.783720064486726642e+01
2.780114718366806770e+01,-2.843042652412214322e-01,-1.150138526839936635e-02,2.730989989887751546e-01,2.782385383518891331e+01
2.776693818077704989e+01,-2.919383624489167994e-01,-1.486317024716548446e-02,2.725925298050638212e-01,2.780114718366806770e+01
2.771927793599883927e+01,-3.010877886405094461e-01,-1.853783751355396470e-02,2.719653813758524108e-01,2.776693818077704989e+01
2.765649628851325659e+01,-3.114141026015498359e-01,-2.256799216188161775e-02,2.712004472778474229e-01,2.771927793599883927e+01
2.757727607003439729e+01,-3.225227540115946923e-01,-2.698160052044135115e-02,2.702841360531759718e-01,2.765649628851325659e+01
2.748075685171914628e+01,-3.339415711529015174e-01,-3.178520935655157476e-02,2.692075621942019437e-01,2.757727607003439729e+01
2.736684651766649878e+01,-3.449468034062134758e-01,-3.693448034591127055e-02,2.679709496994769347e-01,2.748075685171914628e+01
2.723547576287236893e+01,-3.554979376822032799e-01,-4.244251907893090842e-02,2.665697019670039136e-01,2.736684651766649878e+01
2.708726654475333362e+01,-3.649870777517265630e-01,-4.823299576001754962e-02,2.650108553927084110e-01,2.723547576287236893e+01
2.692329478562355405e+01,-3.730468914927245749e-01,-5.422959268022620877e-02,2.633047250431701514e-01,2.708726654475333362e+01
2.674504930877203535e+01,-3.793756775671325299e-01,-6.033592422079072509e-02,2.614661249364059747e-01,2.692329478562355405e+01
2.655413121839755775e+01,-3.839440096664465396e-01,-6.648404759402751218e-02,2.595099668859981445e-01,2.674504930877203535e+01
2.635251631666666938e+01,-3.865324803978882340e-01,-7.253969072691739128e-02,2.574572693939186085e-01,2.655413121839755775e+01
2.614210009496575537e+01,-3.873022882733822003e-01,-7.844008068518104615e-02,2.553261472576491831e-01,2.635251631666666938e+01
2.592473056883248717e+01,-3.863908921713240519e-01,-8.411359206793897481e-02,2.531349581059956222e-01,2.614210009496575537e+01
2.570214493599324257e+01,-3.839836797419898806e-01,-8.950284125379091849e-02,2.509008881565366056e-01,2.592473056883248717e+01
2.547577802429211857e+01,-3.803939121431161308e-01,-9.460982420460305187e-02,2.486368246465939513e-01,2.570214493599324257e+01
2.524718751171909048e+01,-3.756302150876510981e-01,-9.932057754750843459e-02,2.463602800621312316e-01,2.547577802429211857e+01
2.501764237086267428e+01,-3.699807177538583791e-01,-1.036470846567558862e-01,2.440826615541974998e-01,2.524718751171909048e+01
2.478814469719325686e+01,-3.636954476907651168e-01,-1.076148564405360331e-01,2.418126304618846145e-01,2.501764237086267428e+01
2.455957609072707015e+01,-3.569144768320566818e-01,-1.112128969806276541e-01,2.395587673464980027e-01,2.478814469719325686e+01
2.433266808467915610e+01,-3.497843503485589811e-01,-1.144513848592532274e-01,2.373277291598994421e-01,2.455957609072707015e+01
2.410790807461875929e+01,-3.424884761378204634e-01,-1.173940628872106595e-01,2.351225289646360628e-01,2.433266808467915610e+01
2.388589820615014503e+01,-3.350021485955825273e-01,-1.199587188025951490e-01,2.329509989295627803e-01,2.410790807461875929e+01
2.366701249564090048e+01,-3.274800147000270223e-01,-1.222205679365259284e-01,2.308148721273077242e-01,2.388589820615014503e+01
2.345154114592730821e+01,-3.199871899832854583e-01,-1.242006131739902819e-01,2.287164534436838537e-01,2.366701249564090048e+01
2.323970394532226180e+01,-3.125746141752975271e-01,-1.259199739285754571e-01,2.266573874988266624e-01,2.345154114592730821e+01
2.303166215603161859e+01,-3.052813044280834887e-01,-1.273992680201802008e-01,2.246387831576191485e-01,2.323970394532226180e+01
2.282752868468167762e+01,-2.981364948096632550e-01,-1.286582916856533754e-01,2.226613151453752937e-01,2.303166215603161859e+01
2.262737658428796195e+01,-2.911615197970345292e-01,-1.297158864904294495e-01,2.207253058937468371e-01,2.282752868468167762e+01
2.243124623236934667e+01,-2.843713391273702262e-01,-1.305898079733331385e-01,2.188307951820870345e-01,2.262737658428796195e+01
2.223915145900316759e+01,-2.777757780867828874e-01,-1.312965953374675698e-01,2.169776000580726782e-01,2.243124623236934667e+01
2.205108456625869451e+01,-2.713806298938213346e-01,-1.318516231278617223e-01,2.151653602772114204e-01,2.223915145900316759e+01
2.186702039560740474e+01,-2.651885518256025809e-01,-1.322691928591428479e-01,2.133935740334547970e-01,2.205108456625869451e+01
2.168691994977987392e+01,-2.591996817656965768e-01,-1.325623987614659438e-01,2.116616346996333664e-01,2.186702039560740474e+01
2.151073314990135188e+01,-2.534122922610472783e-01,-1.327433589462173047e-01,2.099688513287419067e-01,2.168691994977987392e+01
2.133840118579346168e+01,-2.478232153627279166e-01,-1.328232192178558368e-01,2.083144704726928864e-01,2.151073314990135188e+01
2.116981902092518197e+01,-2.424377031602822363e-01,-1.328411515639625062e-01,2.066966898559644827e-01,2.133840118579346168e+01
2.100499573909482720e+01,-2.372220534108867018e-01,-1.327185541520539136e-01,2.051173257325853705e-01,2.116981902092518197e+01
2.084381669832013273e+01,-2.321994464387696078e-01,-1.325528555270656383e-01,2.035732611911392764e-01,2.100499573909482720e+01
2.068620430956111633e+01,-2.273543769368690792e-01,-1.323222637483669473e-01,2.020642519262198511e-01,2.084381669832013273e+01
2.053207970673959437e+01,-2.226805408773144535e-01,-1.320335043693518784e-01,2.005894424251447594e-01,2.068620430956111633e+01
2.038136259610948642e+01,-2.181717056807519484e-01,-1.316933660188822075e-01,1.991479610695249536e-01,2.053207970673959437e+01
2.023397209531194108e+01,-2.138215611959655982e-01,-1.313078845790847660e-01,1.977389449775034114e-01,2.038136259610948642e+01
2.008982721166398022e+01,-2.096238406150830735e-01,-1.308825825876246962e-01,1.963615395547473885e-01,2.023397209531194108e+01
1.994884721625758672e+01,-2.055723739657896176e-01,-1.304225223624028152e-01,1.950149009218001828e-01,2.008982721166398022e+01
1.981095192349232903e+01,-2.016611288182953154e-01,-1.299323613632228092e-01,1.936981974162599596e-01,1.994884721625758672e+01
1.967606196746888969e+01,-1.978842297415052964e-01,-1.294163387548268596e-01,1.924106124728934275e-01,1.981095192349232903e+01
1.954409892284970951e+01,-1.942359922268979688e-01,-1.288783957349224629e-01,1.911513433426409447e-01,1.967606196746888969e+01
1.941498555766478518e+01,-1.907109138796710679e-01,-1.283220571629916651e-01,1.899196058577378998e-01,1.954409892284970951e+01
1.928864582808238382e+01,-1.873037101432830920e-01,-1.277506494885425337e-01,1.887146300494230156e-01,1.941498555766478518e+01
1.916500512845158255e+01,-1.840092866384076264e-01,-1.271670798956012760e-01,1.875356669032085255e-01,1.928864582808238382e+01
1.904399133618992224e+01,-1.808226718532567334e-01,-1.265731327065259260e-01,1.863820122981222072e-01,1.916500512845158255e+01
1.892552994099500907e+01,-1.777395435732266049e-01,-1.259747090169562322e-01,1.852528573952710866e-01,1.904399133618992224e+01
1.880955262996991806e+01,-1.747550215938214468e-01,-1.253698935230828371e-01,1.841476040918126889e-01,1.892552994099500907e+01
1.869598960266284493e+01,-1.718650958667647943e-01,-1.247634411710481506e-01,1.830655097307391510e-01,1.880955262996991806e+01
1.858477261689700555e+01,-1.690656798828517049e-01,-1.241572072075145666e-01,1.820059013245262924e-01,1.869598960266284493e+01
