1.526015917782655862e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526015917782655862e+01
1.526015918362934976e+01,-1.503619830658637635e-01,0.000000000000000000e+00,1.503619888686555384e-01,1.526015917782655862e+01
1.526026488436383133e+01,-1.488804306332833227e-01,-1.481552489758396294e-03,1.504676838575232378e-01,1.526015918362934976e+01
1.526047623284376087e+01,-1.474134762896966711e-01,-2.949548327856790948e-03,1.505743730974823114e-01,1.526026488436383133e+01
1.526079310459510907e+01,-1.459609761966590702e-01,-4.404130887805749080e-03,1.506819788358122192e-01,1.526047623284376087e+01
1.526121530645232482e+01,-1.445227879329984422e-01,-5.845441364306410391e-03,1.507904311545209541e-01,1.526079310459510907e+01
1.526174257069358831e+01,-1.430987704808482364e-01,-7.273618871916268276e-03,1.508996535940285433e-01,1.526121530645232482e+01
1.526237456374298418e+01,-1.416887842118277063e-01,-8.688800401089493211e-03,1.510095776623126829e-01,1.526174257069358831e+01
1.526311089036173385e+01,-1.402926908733492239e-01,-1.009112091761247068e-02,1.511201384097109746e-01,1.526237456374298418e+01
1.526395109607170752e+01,-1.389103535750594309e-01,-1.148071341745705853e-02,1.512312727024897607e-01,1.526311089036173385e+01
1.526489467035509406e+01,-1.375416367754160318e-01,-1.285770896408240486e-02,1.513429200228844917e-01,1.526395109607170752e+01
1.526594067058731774e+01,-1.361864062684033094e-01,-1.422223673325223245e-02,1.514546432338791104e-01,1.526489467035509406e+01
1.526708858554304271e+01,-1.348445291703647686e-01,-1.557442032071556202e-02,1.515668644468046167e-01,1.526594067058731774e+01
1.526833803412756296e+01,-1.335158739069847167e-01,-1.691438626356654359e-02,1.516797087550708634e-01,1.526708858554304271e+01
1.526968819206160788e+01,-1.322003102003748987e-01,-1.824226108467435700e-02,1.517927292190948685e-01,1.526833803412756296e+01
1.527113846047844881e+01,-1.308977090563103463e-01,-1.955816565644606306e-02,1.519061431295966602e-01,1.526968819206160788e+01
1.527268812067723225e+01,-1.296079427515735571e-01,-2.086222180132131163e-02,1.520198247516784673e-01,1.527113846047844881e+01
1.527433640435780582e+01,-1.283308848214340936e-01,-2.215454890249835690e-02,1.521337174045060692e-01,1.527268812067723225e+01
1.527608251992841382e+01,-1.270664100472555236e-01,-2.343526460837459802e-02,1.522477902262388827e-01,1.527433640435780582e+01
1.527792565174375561e+01,-1.258143944441970641e-01,-2.470448510404068751e-02,1.523620113635800188e-01,1.527608251992841382e+01
1.527986496164296248e+01,-1.245747152490846443e-01,-2.596232511592978451e-02,1.524763502642217661e-01,1.527792565174375561e+01
1.528189973329315698e+01,-1.233472509083514412e-01,-2.720889793900901563e-02,1.525909204975541278e-01,1.527986496164296248e+01
1.528402894345240526e+01,-1.221318810661224941e-01,-2.844431687094946953e-02,1.527054080963200222e-01,1.528189973329315698e+01
1.528625129633932644e+01,-1.209284865524331010e-01,-2.966869099947910468e-02,1.528195304388339781e-01,1.528402894345240526e+01
1.528856626374489380e+01,-1.197369493715081806e-01,-3.088212555271975177e-02,1.529340423297946283e-01,1.528625129633932644e+01
1.529097291093024324e+01,-1.185571526902331890e-01,-3.208473215922597044e-02,1.530485320348093647e-01,1.528856626374489380e+01
1.529347028295133448e+01,-1.173889808266604662e-01,-3.327661729073254360e-02,1.531629701384841502e-01,1.529097291093024324e+01
1.529605735169327119e+01,-1.162323192387003795e-01,-3.445788608004599074e-02,1.532772740606836159e-01,1.529347028295133448e+01
1.529873316687447016e+01,-1.150870545128581807e-01,-3.562864181039254036e-02,1.533915115044502953e-01,1.529605735169327119e+01
1.530149671734573857e+01,-1.139530743531435714e-01,-3.678898741441837678e-02,1.535056122388308575e-01,1.529873316687447016e+01
1.530434697518409592e+01,-1.128302675700346702e-01,-3.793902411854747220e-02,1.536195495269386535e-01,1.530149671734573857e+01
1.530728289654498298e+01,-1.117185240695908882e-01,-3.907885188835086288e-02,1.537332973188288154e-01,1.530434697518409592e+01
1.531030342231946406e+01,-1.106177348426523183e-01,-4.020856944773865821e-02,1.538468300648715148e-01,1.530728289654498298e+01
1.531340748002811658e+01,-1.095277919541577244e-01,-4.132827429612419973e-02,1.539601239589344917e-01,1.531030342231946406e+01
1.531659398458484134e+01,-1.084485885325454507e-01,-4.243806273766839027e-02,1.540731558269384516e-01,1.531340748002811658e+01
1.531986183787695666e+01,-1.073800187592916511e-01,-4.353802989928456241e-02,1.541859019506917616e-01,1.531659398458484134e+01
1.532320993165385481e+01,-1.063219778585298564e-01,-4.462826973687694654e-02,1.542983413723055253e-01,1.531986183787695666e+01
1.532663714780744968e+01,-1.052743620867669927e-01,-4.570887507407678241e-02,1.544104533144386171e-01,1.532320993165385481e+01
1.533014235884030896e+01,-1.042370687227266030e-01,-4.677993761517787452e-02,1.545222173707641311e-01,1.532663714780744968e+01
1.533372442934644475e+01,-1.032099960572665648e-01,-4.784154795982135944e-02,1.546336145232243275e-01,1.533014235884030896e+01
1.533738221699387339e+01,-1.021930433834085383e-01,-4.889379562755912650e-02,1.547446266583966668e-01,1.533372442934644475e+01
1.534111457290749847e+01,-1.011861109864641700e-01,-4.993676907740967480e-02,1.548552359774997833e-01,1.533738221699387339e+01
1.534492126970919657e+01,-1.001891001342627568e-01,-5.097055572140815616e-02,1.549663526573685779e-01,1.534111457290749847e+01
1.534879929693743961e+01,-9.920191306745360094e-02,-5.199525107848718825e-02,1.550751913741844068e-01,1.534492126970919657e+01
1.535274842035417997e+01,-9.822445298994547658e-02,-5.301092228194964617e-02,1.551844986886355970e-01,1.534879929693743961e+01
1.535676747259731734e+01,-9.725662405939365651e-02,-5.401766286613462337e-02,1.552933391686651676e-01,1.535274842035417997e+01
1.536085529065737454e+01,-9.629833137781393382e-02,-5.501555622673021118e-02,1.554017056646007089e-01,1.535676747259731734e+01
1.536501070791630674e+01,-9.534948098227113977e-02,-5.600468486725952016e-02,1.555095831084637170e-01,1.536085529065737454e+01
1.536923255800507704e+01,-9.440997983567625540e-02,-5.698513032985039195e-02,1.556169602542973873e-01,1.536501070791630674e+01
1.537351967526757868e+01,-9.347973581765108009e-02,-5.795697324236757930e-02,1.557238263225196595e-01,1.536923255800507704e+01
1.537787089550745812e+01,-9.255865771550152166e-02,-5.892029333201650315e-02,1.558301712873976785e-01,1.537351967526757868e+01
1.538228505667333756e+01,-9.164665521527544378e-02,-5.987516944164547605e-02,1.559359858227999107e-01,1.537787089550745812e+01
1.538676099940542485e+01,-9.074363889290537610e-02,-6.082167954535288440e-02,1.560412611703461128e-01,1.538228505667333756e+01
1.539129756894939582e+01,-8.984952020544424711e-02,-6.175990076264133155e-02,1.561459905120571312e-01,1.538676099940542485e+01
1.539589361405907297e+01,-8.896421148237237952e-02,-6.268990938595740692e-02,1.562501659780062557e-01,1.539129756894939582e+01
1.540054798858894891e+01,-8.808762591700952660e-02,-6.361178087847581264e-02,1.563537813253608744e-01,1.539589361405907297e+01
1.540525955104039468e+01,-8.721967755801324218e-02,-6.452558989830249614e-02,1.564568299077621072e-01,1.540054798858894891e+01
1.541002716839843778e+01,-8.636028130092646138e-02,-6.543141030243114498e-02,1.565593089613998568e-01,1.540525955104039468e+01
1.541484971015418992e+01,-8.550935287985039768e-02,-6.632931519289239630e-02,1.566612098284941856e-01,1.541002716839843778e+01
1.541972605661559825e+01,-8.466680885918353994e-02,-6.721937686611802187e-02,1.567625321867103794e-01,1.541484971015418992e+01
1.542465509403892554e+01,-8.383256662543350779e-02,-6.810166690300979708e-02,1.568632709517701618e-01,1.541972605661559825e+01
1.542963571518445320e+01,-8.300654437910851002e-02,-6.897625612906918557e-02,1.569634216537058591e-01,1.542465509403892554e+01
1.543466682351479413e+01,-8.218866112672403024e-02,-6.984321462789351564e-02,1.570629840849576964e-01,1.542963571518445320e+01
1.543974733122862375e+01,-8.137883667282985733e-02,-7.070261179048453748e-02,1.571619561771431806e-01,1.543466682351479413e+01
1.544487615860012575e+01,-8.057699161216240469e-02,-7.155451630373772798e-02,1.572603352874016591e-01,1.543974733122862375e+01
1.545005223632671942e+01,-7.978304732186326798e-02,-7.239899615171943581e-02,1.573581212001765040e-01,1.544487615860012575e+01
1.545527450445617390e+01,-7.899692595376024695e-02,-7.323611864650891867e-02,1.574553127297236566e-01,1.545005223632671942e+01
1.546054191388950727e+01,-7.821855042673499236e-02,-7.406595042526002703e-02,1.575519102853287223e-01,1.545527450445617390e+01
1.546585342539594699e+01,-7.744784441917353102e-02,-7.488855747256770168e-02,1.576479133981815439e-01,1.546054191388950727e+01
1.547120800612465885e+01,-7.668473236147275995e-02,-7.570400511824562639e-02,1.577433182084299335e-01,1.546585342539594699e+01
1.547660462897110456e+01,-7.592913942863495358e-02,-7.651235801036522510e-02,1.578381202854456933e-01,1.547120800612465885e+01
1.548204231662690056e+01,-7.518099153293188175e-02,-7.731368011634902337e-02,1.579323593050764030e-01,1.547660462897110456e+01
